200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649

200,0,0,429142,54076,69756,32426,317210,86476,161373,99649



200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0

200,0,0,0,0,0,0,0,0,0,0





200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

200,0,0,14,1,0,1,1,2,1,0

